Drug_Query	Drug_Found	Target_Name	Target_Type	Target_UniProt	Target_Species	Database	Reference	Assay_Type	Assay_Relation	Assay_Value	EvidenceLevel_Assigned
Sunitinib	Sunitinib	ULK1	Protein	O75385	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	23.0	III
Sunitinib	Sunitinib	ULK1	Protein	O75385	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	23.0	III
Sunitinib	Sunitinib	SLK	Protein	Q9H2G2	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	79.43	III
Sunitinib	Sunitinib	SLK	Protein	Q9H2G2	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	56.0	III
Sunitinib	Sunitinib	SLK	Protein	Q9H2G2	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	81.0	III
Sunitinib	Sunitinib	SLK	Protein	Q9H2G2	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	56.0	III
Sunitinib	Sunitinib	SLK	Protein	Q9H2G2	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	81.0	III
Sunitinib	Sunitinib	SLK	Protein	Q9H2G2	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	56.0	III
Sunitinib	Sunitinib	PAK3	Protein	O75914	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	16.0	III
Sunitinib	Sunitinib	PAK3	Protein	O75914	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	16.0	III
Sunitinib	Sunitinib	PAK3	Protein	O75914	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	16.0	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	21794960	IC50	=	152.8	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	2100.0	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	3100.0	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	18849971	IC50	=	400.0	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	2100.0	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	2100.0	III
Sunitinib	Sunitinib	SRC	Protein	P12931	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	630.96	III
Sunitinib	Sunitinib	MAP3K7	Protein	O43318	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	93.0	III
Sunitinib	Sunitinib	MAP3K7	Protein	O43318	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	93.0	III
Sunitinib	Sunitinib	STK16	Protein	O75716	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	360.0	III
Sunitinib	Sunitinib	STK16	Protein	O75716	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	250.0	III
Sunitinib	Sunitinib	STK16	Protein	O75716	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	250.0	III
Sunitinib	Sunitinib	STK16	Protein	O75716	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	250.0	III
Sunitinib	Sunitinib	STK16	Protein	O75716	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	360.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	25625428	IC50	=	224.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	2.512	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	18849971	IC50	<	1.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	19.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	12.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	19.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	13.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	5.8	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	25625428	IC50	=	220.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	12.0	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	IUPHAR	23279183	IC50	=	1.700000048	III
Sunitinib	Sunitinib	RET	Protein	P07949	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	8.7	III
Sunitinib	Sunitinib	MAP3K19	Protein	Q56UN5	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	17.0	III
Sunitinib	Sunitinib	MAP3K19	Protein	Q56UN5	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	17.0	III
Sunitinib	Sunitinib	CHEK2	Protein	O96017	Homo sapiens	HiTS Small Molecule Suite	21794960	IC50	=	16.84	III
Sunitinib	Sunitinib	CHEK2	Protein	O96017	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	7.1	III
Sunitinib	Sunitinib	CHEK2	Protein	O96017	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	31.62	III
Sunitinib	Sunitinib	CHEK2	Protein	O96017	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	10.0	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	180.0	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	180.0	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	199.53	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	500.0	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	500.0	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	18849971	IC50	=	3200.0	III
Sunitinib	Sunitinib	INSR	Protein	P06213	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	500.0	III
Sunitinib	Sunitinib	PRKD2	Protein	Q9BZL6	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	380.0	III
Sunitinib	Sunitinib	PRKD2	Protein	Q9BZL6	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	380.0	III
Sunitinib	Sunitinib	PRKD2	Protein	Q9BZL6	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	398.11	III
Sunitinib	Sunitinib	PRKD2	Protein	Q9BZL6	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	380.0	III
Sunitinib	Sunitinib	EPHA7	Protein	Q15375	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	2400.0	III
Sunitinib	Sunitinib	EPHA7	Protein	Q15375	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	2400.0	III
Sunitinib	Sunitinib	EPHA7	Protein	Q15375	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	710.0	III
Sunitinib	Sunitinib	EPHA7	Protein	Q15375	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	2400.0	III
Sunitinib	Sunitinib	EPHA7	Protein	Q15375	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	710.0	III
Sunitinib	Sunitinib	HIPK4	Protein	Q8NE63	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	160.0	III
Sunitinib	Sunitinib	HIPK4	Protein	Q8NE63	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	160.0	III
Sunitinib	Sunitinib	HIPK4	Protein	Q8NE63	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	1584.89	III
Sunitinib	Sunitinib	PRPF4B	Protein	Q13523	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	390.0	III
Sunitinib	Sunitinib	FYN	Protein	P06241	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	3900.0	III
Sunitinib	Sunitinib	FYN	Protein	P06241	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	520.0	III
Sunitinib	Sunitinib	FYN	Protein	P06241	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	251.19	III
Sunitinib	Sunitinib	FYN	Protein	P06241	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	520.0	III
Sunitinib	Sunitinib	FYN	Protein	P06241	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	520.0	III
Sunitinib	Sunitinib	CSNK1G2	Protein	P78368	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	110.0	III
Sunitinib	Sunitinib	CSNK1G2	Protein	P78368	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	110.0	III
Sunitinib	Sunitinib	CSNK1G2	Protein	P78368	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	110.0	III
Sunitinib	Sunitinib	CSNK1G2	Protein	P78368	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	630.96	III
Sunitinib	Sunitinib	DAPK1	Protein	P53355	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	120.0	III
Sunitinib	Sunitinib	DAPK1	Protein	P53355	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	120.0	III
Sunitinib	Sunitinib	DAPK1	Protein	P53355	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	120.0	III
Sunitinib	Sunitinib	TYRO3	Protein	Q06418	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	49.0	III
Sunitinib	Sunitinib	TYRO3	Protein	Q06418	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	1000.0	III
Sunitinib	Sunitinib	TYRO3	Protein	Q06418	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	49.0	III
Sunitinib	Sunitinib	TYRO3	Protein	Q06418	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	49.0	III
Sunitinib	Sunitinib	ALK	Protein	Q9UM73	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	1584.89	III
Sunitinib	Sunitinib	ALK	Protein	Q9UM73	Homo sapiens	HiTS Small Molecule Suite	21794960	IC50	=	54.64	III
Sunitinib	Sunitinib	ALK	Protein	Q9UM73	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	170.0	III
Sunitinib	Sunitinib	ALK	Protein	Q9UM73	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	170.0	III
Sunitinib	Sunitinib	ALK	Protein	Q9UM73	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	170.0	III
Sunitinib	Sunitinib	ALK	Protein	Q9UM73	Homo sapiens	HiTS Small Molecule Suite	20117004	IC50	=	2300.0	III
Sunitinib	Sunitinib	DAPK2	Protein	Q9UIK4	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	470.0	III
Sunitinib	Sunitinib	DAPK2	Protein	Q9UIK4	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	470.0	III
Sunitinib	Sunitinib	DAPK2	Protein	Q9UIK4	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	150.0	III
Sunitinib	Sunitinib	DAPK2	Protein	Q9UIK4	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	150.0	III
Sunitinib	Sunitinib	DAPK2	Protein	Q9UIK4	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	150.0	III
Sunitinib	Sunitinib	MAP3K13	Protein	O43283	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	95.0	III
Sunitinib	Sunitinib	MAP3K13	Protein	O43283	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	95.0	III
Sunitinib	Sunitinib	PRKD3	Protein	O94806	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	1584.89	III
Sunitinib	Sunitinib	PRKD3	Protein	O94806	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	280.0	III
Sunitinib	Sunitinib	PRKD3	Protein	O94806	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	280.0	III
Sunitinib	Sunitinib	PRKD3	Protein	O94806	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	280.0	III
Sunitinib	Sunitinib	MAP4K3	Protein	Q8IVH8	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	180.0	III
Sunitinib	Sunitinib	MAP4K3	Protein	Q8IVH8	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	180.0	III
Sunitinib	Sunitinib	MAP4K3	Protein	Q8IVH8	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	180.0	III
Sunitinib	Sunitinib	YES1	Protein	P07947	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	120.0	III
Sunitinib	Sunitinib	YES1	Protein	P07947	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	240.0	III
Sunitinib	Sunitinib	YES1	Protein	P07947	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	120.0	III
Sunitinib	Sunitinib	YES1	Protein	P07947	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	120.0	III
Sunitinib	Sunitinib	TAOK3	Protein	Q9H2K8	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	210.0	III
Sunitinib	Sunitinib	TAOK3	Protein	Q9H2K8	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	210.0	III
Sunitinib	Sunitinib	MAP3K12	Protein	Q12852	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	100.0	III
Sunitinib	Sunitinib	PRKD1	Protein	Q15139	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	310.0	III
Sunitinib	Sunitinib	PRKD1	Protein	Q15139	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	310.0	III
Sunitinib	Sunitinib	PRKD1	Protein	Q15139	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	310.0	III
Sunitinib	Sunitinib	SIK2	Protein	Q9H0K1	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	580.0	III
Sunitinib	Sunitinib	SIK2	Protein	Q9H0K1	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	316.23	III
Sunitinib	Sunitinib	SIK2	Protein	Q9H0K1	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	580.0	III
Sunitinib	Sunitinib	SIK2	Protein	Q9H0K1	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	580.0	III
Sunitinib	Sunitinib	TBK1	Protein	Q9UHD2	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	3162.28	III
Sunitinib	Sunitinib	TBK1	Protein	Q9UHD2	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	120.0	III
Sunitinib	Sunitinib	TBK1	Protein	Q9UHD2	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	120.0	III
Sunitinib	Sunitinib	PHKG2	Protein	P15735	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	15.85	III
Sunitinib	Sunitinib	PHKG2	Protein	P15735	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	39.0	III
Sunitinib	Sunitinib	PHKG2	Protein	P15735	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	39.0	III
Sunitinib	Sunitinib	PHKG2	Protein	P15735	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	5.9	III
Sunitinib	Sunitinib	PHKG2	Protein	P15735	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	5.9	III
Sunitinib	Sunitinib	PHKG2	Protein	P15735	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	5.9	III
Sunitinib	Sunitinib	EIF2AK2	Protein	P19525	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	670.0	III
Sunitinib	Sunitinib	EIF2AK2	Protein	P19525	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	670.0	III
Sunitinib	Sunitinib	EIF2AK2	Protein	P19525	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	670.0	III
Sunitinib	Sunitinib	SRPK3	Protein	Q9UPE1	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	59.0	III
Sunitinib	Sunitinib	SRPK3	Protein	Q9UPE1	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	59.0	III
Sunitinib	Sunitinib	STK4	Protein	Q13043	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	19.0	III
Sunitinib	Sunitinib	STK4	Protein	Q13043	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	100.0	III
Sunitinib	Sunitinib	STK4	Protein	Q13043	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	19.0	III
Sunitinib	Sunitinib	STK4	Protein	Q13043	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	19.0	III
Sunitinib	Sunitinib	STK4	Protein	Q13043	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	100.0	III
Sunitinib	Sunitinib	TNK1	Protein	Q13470	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	680.0	III
Sunitinib	Sunitinib	TNK1	Protein	Q13470	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	680.0	III
Sunitinib	Sunitinib	TNK1	Protein	Q13470	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	680.0	III
Sunitinib	Sunitinib	CDK16	Protein	Q00536	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	150.0	III
Sunitinib	Sunitinib	CDK16	Protein	Q00536	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	130.0	III
Sunitinib	Sunitinib	CDK16	Protein	Q00536	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	130.0	III
Sunitinib	Sunitinib	CDK16	Protein	Q00536	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	150.0	III
Sunitinib	Sunitinib	CDK16	Protein	Q00536	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	150.0	III
Sunitinib	Sunitinib	STK11	Protein	Q15831	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	38.0	III
Sunitinib	Sunitinib	STK11	Protein	Q15831	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	38.0	III
Sunitinib	Sunitinib	STK11	Protein	Q15831	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	38.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	580.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	140.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	140.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	5000.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	5000.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	96.0	III
Sunitinib	Sunitinib	RPS6KA1	Protein	Q15418	Homo sapiens	HiTS Small Molecule Suite	21794960	IC50	=	131.3	III
Sunitinib	Sunitinib	DYRK3	Protein	O43781	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	1000.0	III
Sunitinib	Sunitinib	MYLK4	Protein	Q86YV6	Homo sapiens	HiTS Small Molecule Suite	syn18502828	IC50	=	14.1	III
Sunitinib	Sunitinib	MYLK4	Protein	Q86YV6	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	15.0	III
Sunitinib	Sunitinib	MYLK4	Protein	Q86YV6	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	15.0	III
Sunitinib	Sunitinib	MYLK4	Protein	Q86YV6	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	15.0	III
Sunitinib	Sunitinib	CHEK1	Protein	O14757	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	300.0	III
Sunitinib	Sunitinib	CHEK1	Protein	O14757	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	1258.93	III
Sunitinib	Sunitinib	CHEK1	Protein	O14757	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	300.0	III
Sunitinib	Sunitinib	CHEK1	Protein	O14757	Homo sapiens	HiTS Small Molecule Suite	21794960	IC50	=	77.27	III
Sunitinib	Sunitinib	CHEK1	Protein	O14757	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	300.0	III
Sunitinib	Sunitinib	JAK2	Protein	O60674	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	940.0	III
Sunitinib	Sunitinib	JAK2	Protein	O60674	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	1995.26	III
Sunitinib	Sunitinib	JAK2	Protein	O60674	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	410.0	III
Sunitinib	Sunitinib	JAK2	Protein	O60674	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	410.0	III
Sunitinib	Sunitinib	JAK2	Protein	O60674	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	410.0	III
Sunitinib	Sunitinib	MUSK	Protein	O15146	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	490.0	III
Sunitinib	Sunitinib	MUSK	Protein	O15146	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	490.0	III
Sunitinib	Sunitinib	MUSK	Protein	O15146	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	490.0	III
Sunitinib	Sunitinib	CAMK2D	Protein	Q13557	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	=	25.12	III
Sunitinib	Sunitinib	CAMK2D	Protein	Q13557	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	420.0	III
Sunitinib	Sunitinib	CAMK2D	Protein	Q13557	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	420.0	III
Sunitinib	Sunitinib	CAMK2D	Protein	Q13557	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	420.0	III
Sunitinib	Sunitinib	CAMK2D	Protein	Q13557	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	1100.0	III
Sunitinib	Sunitinib	NEK2	Protein	P51955	Homo sapiens	HiTS Small Molecule Suite	18077425	Kd	=	500.0	III
Sunitinib	Sunitinib	NEK2	Protein	P51955	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	1400.0	III
Sunitinib	Sunitinib	NEK2	Protein	P51955	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	1400.0	III
Sunitinib	Sunitinib	NEK2	Protein	P51955	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	500.0	III
Sunitinib	Sunitinib	NEK2	Protein	P51955	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	1400.0	III
Sunitinib	Sunitinib	NEK2	Protein	P51955	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	2511.89	III
Sunitinib	Sunitinib	DLK1	Protein	P80370	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	100.0	III
Sunitinib	Sunitinib	GRK7	Protein	Q8WTQ7	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	180.0	III
Sunitinib	Sunitinib	GRK7	Protein	Q8WTQ7	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	180.0	III
Sunitinib	Sunitinib	CAMK1D	Protein	Q8IU85	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	510.0	III
Sunitinib	Sunitinib	CAMK1D	Protein	Q8IU85	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	510.0	III
Sunitinib	Sunitinib	CAMK1D	Protein	Q8IU85	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	1995.26	III
Sunitinib	Sunitinib	CAMK1D	Protein	Q8IU85	Homo sapiens	HiTS Small Molecule Suite	15711537	Kd	=	1100.0	III
Sunitinib	Sunitinib	CAMK1D	Protein	Q8IU85	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	510.0	III
Sunitinib	Sunitinib	CSNK2A1	Protein	P68400	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	81.0	III
Sunitinib	Sunitinib	CSNK2A1	Protein	P68400	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	81.0	III
Sunitinib	Sunitinib	CSNK2A1	Protein	P68400	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	5011.87	III
Sunitinib	Sunitinib	CSNK2A1	Protein	P68400	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	900.0	III
Sunitinib	Sunitinib	NUAK1	Protein	O60285	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	48.0	III
Sunitinib	Sunitinib	NUAK1	Protein	O60285	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	48.0	III
Sunitinib	Sunitinib	NUAK1	Protein	O60285	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	48.0	III
Sunitinib	Sunitinib	TLK1	Protein	Q9UKI8	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	740.0	III
Sunitinib	Sunitinib	TLK1	Protein	Q9UKI8	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	740.0	III
Sunitinib	Sunitinib	TLK1	Protein	Q9UKI8	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	740.0	III
Sunitinib	Sunitinib	ULK3	Protein	Q6PHR2	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	42.0	III
Sunitinib	Sunitinib	ULK3	Protein	Q6PHR2	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	42.0	III
Sunitinib	Sunitinib	SRPK1	Protein	Q96SB4	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	250.0	III
Sunitinib	Sunitinib	SRPK1	Protein	Q96SB4	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	250.0	III
Sunitinib	Sunitinib	SRPK1	Protein	Q96SB4	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	250.0	III
Sunitinib	Sunitinib	SRPK1	Protein	Q96SB4	Homo sapiens	HiTS Small Molecule Suite	CHEMBL1201862	Ki	>	7943.28	III
Sunitinib	Sunitinib	CSNK1E	Protein	P49674	Homo sapiens	HiTS Small Molecule Suite	18183025	Kd	=	13.0	III
Sunitinib	Sunitinib	CSNK1E	Protein	P49674	Homo sapiens	HiTS Small Molecule Suite	22037378	Kd	=	13.0	III
Sunitinib	Sunitinib	CSNK1E	Protein	P49674	Homo sapiens	HiTS Small Molecule Suite	19654408	Kd	=	13.0	III
